keyword	url	commit
clang workaround	 https://github.com/torvalds/linux/commit/d3b351f65bf42ccda1f686de3ccb21ea1a0c4f5a	selftests/bpf: Fix a clang compilation error for send_signal.cBuilding selftests/bpf with latest clang compiler (clang15 builtfrom source), I hit the following compilation error:  /.../prog_tests/send_signal.c:43:16: error: variable 'j' set but not used [-Werror,-Wunused-but-set-variable]                  volatile int j = 0;                               ^  1 error generated.The problem also exists with clang13 and clang14. clang12 is okay.In send_signal.c, we have the following code ...  volatile int j = 0;  [...]  for (int i = 0; i < 100000000 && !sigusr1_received; i++)    j /= i + 1;... to burn CPU cycles so bpf_send_signal() helper can be testedin NMI mode.Slightly changing 'j /= i + 1' to 'j /= i + j + 1' or 'j++' canfix the problem. Further investigation indicated this should bea clang bug ([1]). The upstream fix will be proposed later. But itis a good idea to workaround the issue to unblock people who buildkernel/selftests with clang.  [1] https://discourse.llvm.org/t/strange-clang-unused-but-set-variable-error-with-volatile-variables/60841Signed-off-by: Yonghong Song <yhs@fb.com>Signed-off-by: Daniel Borkmann <daniel@iogearbox.net>Link: https://lore.kernel.org/bpf/20220311003721.2177170-1-yhs@fb.com
clang workaround	 https://github.com/torvalds/linux/commit/4eb0a7c8e195d4549221f9df3a0313254c493949	Merge tag 'slab-for-5.17-rc6' of git://git.kernel.org/pub/scm/linux/kernel/git/vbabka/slabPull slab fixes from Vlastimil Babka: - Build fix (workaround) for clang. - Fix a /proc/kcore based slabinfo script broken by struct slab changes   in 5.17-rc1.* tag 'slab-for-5.17-rc6' of git://git.kernel.org/pub/scm/linux/kernel/git/vbabka/slab:  tools/cgroup/slabinfo: update to work with struct slab  slab: remove __alloc_size attribute from __kmalloc_track_caller
clang workaround	 https://github.com/TimurEke/AutoPasPublic/commit/f01ba9a14503de43291c9c14a021546784658705	workaround for clang bug
clang workaround	 https://github.com/TimenDillema/BlenderSculptTesting/commit/88e774aa34c8ffd90c7bc7e71d3bc290d78b4f2d	Cleanup: workaround for unstable formatting in clang-formatRunning multiple times would re-indent differently.
clang workaround	 https://github.com/threedslider/Vanilla/commit/dec37ef3c9864d47c96df72306ea98bbe4802544	Cleanup: workaround for unstable formatting in clang-formatRunning multiple times would re-indent differently.
clang workaround	 https://github.com/threedslider/Vanilla/commit/88e774aa34c8ffd90c7bc7e71d3bc290d78b4f2d	Cleanup: workaround for unstable formatting in clang-formatRunning multiple times would re-indent differently.
clang workaround	 https://github.com/thornung/OpenSC/commit/2f145f58047ff8f5a0eab093d7fd71d678e21c54	Workaround for broken Ubuntu Focal imageshttps://travis-ci.community/t/clang-10-was-recently-broken-on-linux-unmet-dependencies-for-clang-10-clang-tidy-10-valgrind/11527
clang workaround	 https://github.com/thepowersgang/mrustc/commit/eff9b984766f938c3a2ef7981856f9631f112e2b	src/hir/hir_ops.cpp: workaround for [-Werror,-Wreturn-type] on Clang
clang workaround	 https://github.com/thekevinday/fll/commit/caecd994419bfaf395b192d23b4ad2c4359239cf	Workaround: Clang compiler problems, add _clang_not_a_compile_time_constant_workaround_.This should also be added to the level_0 and monolithic build settings files.
clang workaround	 https://github.com/thekevinday/fll/commit/90bf698e6b183770e80d440c7457cc8446780123	Workaround: Clang compiler problems, add _clang_not_a_compile_time_constant_workaround_ define.CLang fails to handle this well and errors out with: "initializer element is not a compile-time constant".Provide a custom define _clang_not_a_compile_time_constant_workaround_ to be used as a work-around for the problematic CLang compiler.
clang workaround	 https://github.com/tewk/MINGW-packages/commit/bb822c43ffcce3cb861d4e61b6662de322606267	coin: limit GCC bug workaround to MINGW32clang doesn't know about that flag.
clang workaround	 https://github.com/tewk/MINGW-packages/commit/8e147a357d24ee197b3aaa0bd18b7a3d66d87e46	aws-c-common: Update to 0.6.11* Remove workarounds for clang and werror, changed in upstream.* Add workaround for non-ascii file names in tests directory.
clang workaround	 https://github.com/tewk/MINGW-packages/commit/88bdcf27ce9db4737ed673124dbebe283b6a4c61	drmingw: Fix build for clangenable clang32add libssp depsworkaround cmake
clang workaround	 https://github.com/tewk/MINGW-packages/commit/5a1fc78f1ff7d88f880afd2dfeaa7e8a1ad7991f	python-glcontext: Udpate to 2.3.4Add workaround for clang compiler error
clang workaround	 https://github.com/tewk/MINGW-packages/commit/3d033bf31e3cb07be31476054a4679c05285c4a8	flang: always build with clang and link with lld.It depends on clang anyway, and 64-bit GCC is giving errors about objectfiles being too big.  Clang has a workaround for the 10M COFF stringtable limit, but binutils doesn't seem to be aware of it, so link withLLD.
clang workaround	 https://github.com/termux-desktop/x11-packages/commit/324ca39373b66403533f860cd574ede2d3711deb	emacs-x: remove setjmp workaround for 32bit arches@xtkoba pointed out that this was due to a clang bug, which should befixed in the libllvm that is shipped with ndk-r23:https://github.com/termux/termux-packages/pull/7473
clang workaround	 https://github.com/termux/x11-packages/commit/324ca39373b66403533f860cd574ede2d3711deb	emacs-x: remove setjmp workaround for 32bit arches@xtkoba pointed out that this was due to a clang bug, which should befixed in the libllvm that is shipped with ndk-r23:https://github.com/termux/termux-packages/pull/7473
clang workaround	 https://github.com/termux/termux-packages/commit/67babc6702ce74e7565141447f774f39e0fa5757	emacs: remove setjmp workaround@xtkoba pointed out that this was due to a clang bug, which should befixed in the libllvm that is shipped with ndk-r23:https://github.com/termux/termux-packages/pull/7473#issuecomment-913555494
clang workaround	 https://github.com/termux/termux-packages/commit/5c443178084249a728e0854acc9d8021bb98980e	emacs-x: remove setjmp workaround for 32bit arches@xtkoba pointed out that this was due to a clang bug, which should befixed in the libllvm that is shipped with ndk-r23:https://github.com/termux/termux-packages/pull/7473
clang workaround	 https://github.com/tenzir/vast/commit/5c1bcaf4f73cafb0eece75415d134d754a90f0b7	Add separate apply overloads for long for clangFor a reason we do not quite understand clang treats long and unsignedlong as separate types from int64_t and uint64_t respectively, so thisserves as a workaround for that.
clang workaround	 https://github.com/tdlib/td/commit/ac8ccaf9703ba016015a7187e74891f751c944e9	Workaround clang 3.4 warning.
clang workaround	 https://github.com/tdlib/td/commit/ac5e1960f9c06ff186779111f618821d623f758f	Workaround clang 3.4 bug.
clang workaround	 https://github.com/tangalbert919/arch-chromium-canary/commit/556aa2844b00e91bb8206ddf6ccc72464e203050	Add patch to remove unknown compiler flagClang 13 does not recognize -no-opaque-pointers, and it is unclear if Clang14 or 15 will be able to, since neither are currently supported by Arch Linux.Remove this flag for now.Remove the orchestrator patch while we are at it. We will use Gentoo'sworkaround instead.
clang workaround	 https://github.com/tai/linux/commit/d3b351f65bf42ccda1f686de3ccb21ea1a0c4f5a	selftests/bpf: Fix a clang compilation error for send_signal.cBuilding selftests/bpf with latest clang compiler (clang15 builtfrom source), I hit the following compilation error:  /.../prog_tests/send_signal.c:43:16: error: variable 'j' set but not used [-Werror,-Wunused-but-set-variable]                  volatile int j = 0;                               ^  1 error generated.The problem also exists with clang13 and clang14. clang12 is okay.In send_signal.c, we have the following code ...  volatile int j = 0;  [...]  for (int i = 0; i < 100000000 && !sigusr1_received; i++)    j /= i + 1;... to burn CPU cycles so bpf_send_signal() helper can be testedin NMI mode.Slightly changing 'j /= i + 1' to 'j /= i + j + 1' or 'j++' canfix the problem. Further investigation indicated this should bea clang bug ([1]). The upstream fix will be proposed later. But itis a good idea to workaround the issue to unblock people who buildkernel/selftests with clang.  [1] https://discourse.llvm.org/t/strange-clang-unused-but-set-variable-error-with-volatile-variables/60841Signed-off-by: Yonghong Song <yhs@fb.com>Signed-off-by: Daniel Borkmann <daniel@iogearbox.net>Link: https://lore.kernel.org/bpf/20220311003721.2177170-1-yhs@fb.com
clang workaround	 https://github.com/swift-project/pilotclient/commit/916448ef6a7bd91104cfec71dcad3370b43463a9	[Clang][Windows] Remove workarounds
clang workaround	 https://github.com/Swamoy14/build_soong/commit/4f45da0605538edf95f0a2e2219d83b25aaf9bb6	Remove workaround for Qualcomm Kryo 385Kryo 385 have Cortex-A55 as little core and Cortex-A75 without dotproduct as big core.Motivation:    Clang already supports Cortex-A55 and Cortex-A75 without    dot product.Particular problem:    This workaround are no longer required after Clang introduced    Cortex-A55 and Cortex-A75 without dot product after commit    https://github.com/llvm/llvm-project/commit/b252ffd2cca9e9f3ed65b8912603abc1f006ac5aChange-Id: I04201705e1d49524f50a0eec9eda035cb40ff63cSigned-off-by: Chenyang Zhong <zhongcy95@gmail.com>
clang workaround	 https://github.com/SUSE/kernel/commit/d3b351f65bf42ccda1f686de3ccb21ea1a0c4f5a	selftests/bpf: Fix a clang compilation error for send_signal.cBuilding selftests/bpf with latest clang compiler (clang15 builtfrom source), I hit the following compilation error:  /.../prog_tests/send_signal.c:43:16: error: variable 'j' set but not used [-Werror,-Wunused-but-set-variable]                  volatile int j = 0;                               ^  1 error generated.The problem also exists with clang13 and clang14. clang12 is okay.In send_signal.c, we have the following code ...  volatile int j = 0;  [...]  for (int i = 0; i < 100000000 && !sigusr1_received; i++)    j /= i + 1;... to burn CPU cycles so bpf_send_signal() helper can be testedin NMI mode.Slightly changing 'j /= i + 1' to 'j /= i + j + 1' or 'j++' canfix the problem. Further investigation indicated this should bea clang bug ([1]). The upstream fix will be proposed later. But itis a good idea to workaround the issue to unblock people who buildkernel/selftests with clang.  [1] https://discourse.llvm.org/t/strange-clang-unused-but-set-variable-error-with-volatile-variables/60841Signed-off-by: Yonghong Song <yhs@fb.com>Signed-off-by: Daniel Borkmann <daniel@iogearbox.net>Link: https://lore.kernel.org/bpf/20220311003721.2177170-1-yhs@fb.com
clang workaround	 https://github.com/SUSE/kernel/commit/4eb0a7c8e195d4549221f9df3a0313254c493949	Merge tag 'slab-for-5.17-rc6' of git://git.kernel.org/pub/scm/linux/kernel/git/vbabka/slabPull slab fixes from Vlastimil Babka: - Build fix (workaround) for clang. - Fix a /proc/kcore based slabinfo script broken by struct slab changes   in 5.17-rc1.* tag 'slab-for-5.17-rc6' of git://git.kernel.org/pub/scm/linux/kernel/git/vbabka/slab:  tools/cgroup/slabinfo: update to work with struct slab  slab: remove __alloc_size attribute from __kmalloc_track_caller
clang workaround	 https://github.com/SuperElastix/elastix/commit/a1d53a7e8a79178ead57aa821e8c50ad151d5715	COMP: Workaround "no type named 'JacobianW...' [clang-diagnostic-error]"LLVM 13.0.0 Clang-Tidy said:> elxTransformBase.hxx(1259): error: no type named 'JacobianWriterType' in 'elastix::TransformBase<elastix::ElastixTemplate<itk::Image<float, 2>, itk::Image<float, 2>>>' [clang-diagnostic-error]Apparently, it does not like a member function of a local class to use a type outside the class.Fixed by removing `JacobianWriterType` (anywhere anyway, also where it didn't really harm) and adding helper type alias, `PrivateJacobianImageType`.
clang workaround	 https://github.com/sujaykumarh/blender/commit/88e774aa34c8ffd90c7bc7e71d3bc290d78b4f2d	Cleanup: workaround for unstable formatting in clang-formatRunning multiple times would re-indent differently.
clang workaround	 https://github.com/SubhenduMishra29/blendercompatibe/commit/88e774aa34c8ffd90c7bc7e71d3bc290d78b4f2d	Cleanup: workaround for unstable formatting in clang-formatRunning multiple times would re-indent differently.
clang workaround	 https://github.com/strake/ghc/commit/c273c5f40d15b24f636327b4bdfcd980173e264b	ghc-prim: Reduce scope of Clang sync_fetch_and_nand workaroundAs described in https://bugs.llvm.org/show_bug.cgi?id=8842, Clangremoved the __sync_fetch_and_nand builtins due to inconsistency in GCC'sbehavior in 2010.  However, GCC has since clarified the behavior oftheir builtins and consequently Clang re-added them in 2014.Consequently this workaround should no longer be necessary.Test Plan: Validate building with ClangSubscribers: rwbarton, thomie, carterDifferential Revision: https://phabricator.haskell.org/D4480
clang workaround	 https://github.com/storypku/bazel-galaxy/commit/087f7ad76e1528e09776ea52b832675e046413a5	Bazel: updated bazelrc and workaround tcmalloc build error for clang
clang workaround	 https://github.com/StollD/linux-fedora/commit/d3b351f65bf42ccda1f686de3ccb21ea1a0c4f5a	selftests/bpf: Fix a clang compilation error for send_signal.cBuilding selftests/bpf with latest clang compiler (clang15 builtfrom source), I hit the following compilation error:  /.../prog_tests/send_signal.c:43:16: error: variable 'j' set but not used [-Werror,-Wunused-but-set-variable]                  volatile int j = 0;                               ^  1 error generated.The problem also exists with clang13 and clang14. clang12 is okay.In send_signal.c, we have the following code ...  volatile int j = 0;  [...]  for (int i = 0; i < 100000000 && !sigusr1_received; i++)    j /= i + 1;... to burn CPU cycles so bpf_send_signal() helper can be testedin NMI mode.Slightly changing 'j /= i + 1' to 'j /= i + j + 1' or 'j++' canfix the problem. Further investigation indicated this should bea clang bug ([1]). The upstream fix will be proposed later. But itis a good idea to workaround the issue to unblock people who buildkernel/selftests with clang.  [1] https://discourse.llvm.org/t/strange-clang-unused-but-set-variable-error-with-volatile-variables/60841Signed-off-by: Yonghong Song <yhs@fb.com>Signed-off-by: Daniel Borkmann <daniel@iogearbox.net>Link: https://lore.kernel.org/bpf/20220311003721.2177170-1-yhs@fb.com
